dependency|MU-AG*|Agalega Islands||en||
district|MU-BL*|Black River||en||
dependency|MU-CC*|Cargados Carajos Shoals|Saint Brandon Islands|en||
district|MU-FL*|Flacq||en||
district|MU-GP*|Grand Port||en||
district|MU-MO*|Moka||en||
district|MU-PA*|Pamplemousses||en||
district|MU-PW*|Plaines Wilhems||en||
district|MU-PL*|Port Louis||en||
district|MU-RR*|Rivière du Rempart||en||
dependency|MU-RO*|Rodrigues Island||en||
district|MU-SA*|Savanne||en||
