state|SS-EC*|Central Equatoria||en||
state|SS-EE*|Eastern Equatoria||en||
state|SS-JG*|Jonglei||en||
state|SS-LK*|Lakes||en||
state|SS-BN*|Northern Bahr el Ghazal||en||
state|SS-UY*|Unity||en||
state|SS-NU*|Upper Nile||en||
state|SS-WR*|Warrap||en||
state|SS-BW*|Western Bahr el Ghazal||en||
state|SS-EW*|Western Equatoria||en||
