region|NE-1|Agadez||fr||
region|NE-2|Diffa||fr||
region|NE-3|Dosso||fr||
region|NE-4|Maradi||fr||
urban community|NE-8|Niamey||fr||
region|NE-5|Tahoua||fr||
region|NE-6|Tillabéri||fr||
region|NE-7|Zinder||fr||
