district|ML-BKO|Bamako||fr||
region|ML-7|Gao||fr||
region|ML-1|Kayes||fr||
region|ML-8|Kidal||fr||
region|ML-2|Koulikoro||fr||
region|ML-5|Mopti||fr||
region|ML-9|Ménaka||fr||
region|ML-3|Sikasso||fr||
region|ML-4|Ségou||fr||
region|ML-10|Taoudénit|Taoudenni; Taoudéni|fr||
region|ML-6|Tombouctou||fr||
