islands, groups of islands|UM-81|Baker Island||en||
islands, groups of islands|UM-84|Howland Island||en||
islands, groups of islands|UM-86|Jarvis Island||en||
islands, groups of islands|UM-67|Johnston Atoll||en||
islands, groups of islands|UM-89|Kingman Reef||en||
islands, groups of islands|UM-71|Midway Islands||en||
islands, groups of islands|UM-76|Navassa Island||en||
islands, groups of islands|UM-95|Palmyra Atoll||en||
islands, groups of islands|UM-79|Wake Island||en||
