region|SK-BC|Banskobystrický kraj||sk||
region|SK-BL|Bratislavský kraj||sk||
region|SK-KI|Košický kraj||sk||
region|SK-NI|Nitriansky kraj||sk||
region|SK-PV|Prešovský kraj||sk||
region|SK-TC|Trenčiansky kraj||sk||
region|SK-TA|Trnavský kraj||sk||
region|SK-ZI|Žilinský kraj||sk||
