department|SV-AH*|Ahuachapán||es||
department|SV-CA*|Cabañas||es||
department|SV-CH*|Chalatenango||es||
department|SV-CU*|Cuscatlán||es||
department|SV-LI*|La Libertad||es||
department|SV-PA*|La Paz||es||
department|SV-UN*|La Unión||es||
department|SV-MO*|Morazán||es||
department|SV-SM*|San Miguel||es||
department|SV-SS*|San Salvador||es||
department|SV-SV*|San Vicente||es||
department|SV-SA*|Santa Ana||es||
department|SV-SO*|Sonsonate||es||
department|SV-US*|Usulután||es||
