state|AT-1|Burgenland||de||
state|AT-2|Kärnten||de||
state|AT-3|Niederösterreich||de||
state|AT-4|Oberösterreich||de||
state|AT-5|Salzburg||de||
state|AT-6|Steiermark||de||
state|AT-7|Tirol||de||
state|AT-8|Vorarlberg||de||
state|AT-9|Wien||de||
