region|TM-A*|Ahal||tk||
city|TM-S*|Aşgabat||tk||
region|TM-B*|Balkan||tk||
region|TM-D*|Daşoguz||tk||
region|TM-L*|Lebap||tk||
region|TM-M*|Mary||tk||
