town council|TV-FUN*|Funafuti||en||
island council|TV-NMG*|Nanumaga||en||
island council|TV-NMA*|Nanumea||en||
island council|TV-NIT*|Niutao||en||
island council|TV-NUI*|Nui||en||
island council|TV-NKF*|Nukufetau||en||
island council|TV-NKL*|Nukulaelae||en||
island council|TV-VAI*|Vaitupu||en||
