district|ST-02*|Cantagalo||pt||
district|ST-03*|Caué||pt||
district|ST-04*|Lembá||pt||
district|ST-05*|Lobata||pt||
district|ST-06*|Mé-Zóchi||pt||
autonomous region|ST-P*|Príncipe||pt||
district|ST-01*|Água Grande||pt||
